index,custom_comment,sentiment,1 Pricing and Fairness,2 Driver professionalism,3 Driver behaviour,4 Customer Service,5 Application,6 Lost things,7 Vehicle Condition,8 Safety & reliability,9 General bad,10 Other
959,I was already there and paid idle counted into 3 minutes till driver ended it,-1,1,0,0,0,0,0,0,0,0,0
960,Driver didn’t arrive at location,-1,0,1,0,0,0,0,0,0,0,0
963,He didn’t come to the correct location yet he started the idle fee,-1,1,1,0,0,0,0,0,0,0,0
978,"i had multiple issues with the driver. he started wait time before he arrived, wasnt wearing mask and seatbelts",-1,1,0,1,0,0,0,0,1,0,0
979,not know how to talk customer,-1,0,0,1,0,0,0,0,0,0,0
980,Driver refused to start the trip on time and idle time kept on till 10 minutes,-1,1,0,1,0,0,0,0,0,0,0
985,Driver came late I missed my train,-1,0,1,0,0,0,0,0,0,0,0
994,He didn’t carry us and he just left with our money,-1,1,0,1,0,0,0,0,0,0,0
996,"Rude, picked a bad route, didnt drive all the way to the entrance",-1,0,1,1,0,0,0,0,0,0,0
998,"Driver is a racist, he called me a black negro and he refused to drop me at my destination and sent me out of his car",-1,0,1,1,0,0,0,0,0,0,0
1001,"Refused to open the window when I requested, very annoying",-1,0,0,1,0,0,0,0,0,0,0
1003,No music in the ride,-1,0,0,1,0,0,0,0,0,0,0
1005,"he came very late and i had to pay extra, and he did not apologize for coming",-1,1,0,1,0,0,0,0,0,0,0
1010,he dont want to put me in my place,-1,0,1,0,0,0,0,0,0,0,0
1014,He wanted to fight me,-1,0,0,1,0,0,0,0,0,0,0
1016,Charged extra,-1,1,0,0,0,0,0,0,0,0,0
1021,The driver was late and he did not call instead I had to call him to find out reason for delay.Bad customer care,-1,0,1,0,0,0,0,0,0,0,0
1023,Left idle while on ride🙄,-1,1,0,0,0,0,0,0,0,0,0
1026,I wouldn’t say the car was of the “comfort” class 🙂 but we’ve got really fast to the destination!,-1,0,0,0,0,0,0,1,0,0,0
1029,he lock the door for i not go outside at the benzin station i have a blood pressure problem and he said first money !!!!,-1,0,0,1,0,0,0,0,1,0,0
1037,"he was bad and I quarreled with him because he did not stop at the exact place , with bad words",-1,0,1,1,0,0,0,0,0,0,0
1050,Driver used my time to smoke while I was in the car and I got charged extra for it,-1,1,0,1,0,0,0,0,0,0,0
1053,the extra money was taken by him,-1,1,0,0,0,0,0,0,0,0,0
1064,"He cancelled the order by mistake in initial point ,he dropped us using google map.he doesnt have change also",-1,1,1,0,0,0,0,0,0,0,0
1066,not giving me back 11 uah as my ride was 289 but he was charging me 300 uah,-1,1,0,0,0,0,0,0,0,0,0
1071,Driver did not give me complete change,-1,1,0,0,0,0,0,0,0,0,0
1075,does not have to pay for ticket but had to fight with me. wanted more money,-1,1,0,1,0,0,0,0,0,0,0
1081,too late، It arrived 10 minutes later than the specified time,-1,0,1,0,0,0,0,0,0,0,0
1085,Took the money and then called  Utaxi and said that we didn’t pay,-1,1,0,1,0,0,0,0,0,0,0
1086,Angry  dont know how to behave,-1,0,0,1,0,0,0,0,0,0,0
1090,"He was not so nice, he did not want to drop me at my exact location",-1,0,1,1,0,0,0,0,0,0,0
1092,Unacceptable he was making 3 times accident awful bad language,-1,0,0,1,0,0,0,0,1,0,0
1095,The driver went to my final destination without picking me up,-1,0,1,0,0,0,0,0,0,0,0
1096,He cheated. Gave only one ride and took the same amount. He’s a cheat,-1,1,0,1,0,0,0,0,0,0,0
1100,"He didn't pick me up in the right place, and didnt drop me off in the right place. Left me in the middle of the street",-1,0,1,0,0,0,0,0,0,0,0
1110,He don’t know the roads well,-1,0,1,0,0,0,0,0,0,0,0
1119,"This trip was not nice, the driver put arrived before he arrive, he put idle which they charge me four extra 4rph",-1,1,0,1,0,0,0,0,0,0,0
1120,Driver didn’t take us to exact location,-1,0,1,0,0,0,0,0,0,0,0
1121,Driver refused to wind down the window when I asked him to and he started playing the music very loudly,-1,0,0,1,0,0,0,0,0,0,0
1122,The vehicle was involved a car accident and I missed my train to Kyiv because of that,-1,0,0,0,0,0,0,0,1,0,0
1126,He has change and he doesn’t want to give us change and we were so cold annoying 😡😡😡😡,-1,1,0,0,0,0,0,0,0,0,0
1135,He didn’t need arrive for main address,-1,0,1,0,0,0,0,0,0,0,0
1140,"He was so laaate and didn’t get to the exact adress , before it in 100 meters",-1,0,1,0,0,0,0,0,0,0,0
1145,Came late and started idle time 2 min before arrived,-1,1,1,0,0,0,0,0,0,0,0
1146,Driver is using own navigation with outdated maps and doesn’t know city and anything. He calls few times,-1,0,1,1,0,0,0,0,0,0,0
1150,"The driver didn’t start the ride, started it only when we arrived to the destination point",-1,0,1,0,0,0,0,0,0,0,0
1153,"First the driver is without a mask , when I asked him he refused to wear it plus he is rude",-1,0,0,1,0,0,0,0,0,0,0
1155,Refuse to take rides costing a lot of money,-1,0,0,1,0,0,0,0,0,0,0
1158,missed turn and trip took 20 min more then it should,-1,0,1,0,0,0,0,0,0,0,0
1160,"Very rude disrespectful, doesn’t want to come to the location he wants you to walk to him",-1,0,1,1,0,0,0,0,0,0,0
1167,"horrible man, he stopped the car halfway and asked for money before finishing the ride",-1,0,1,1,0,0,0,0,0,0,0
1176,The trip was canceled and my money was as not returned,-1,1,1,0,0,0,0,0,0,0,0
1177,"Was rude, didn’t want to carry us because we had kids and stroller, and drove off still kept idle for 4 minutes",-1,1,0,1,0,0,0,0,0,0,0
1178,was 10 min late,-1,0,1,0,0,0,0,0,0,0,0
1179,Making calls while on highway,-1,0,0,0,0,0,0,0,1,0,0
1182,He left the trip running even after the trip ended.Thats a violation,-1,1,1,0,0,0,0,0,0,0,0
1188,"Very slow, didn’t come to the right pick up and didn’t drop me at the right place",-1,0,1,0,0,0,0,0,0,0,0
1207,Driver didn’t take me to destination,-1,0,1,0,0,0,0,0,0,0,0
1209,Driver arrived not to the pin location and didn’t want to ride to the pick me up,-1,0,1,1,0,0,0,0,0,0,0
1212,Wait us in another place far away,-1,0,1,0,0,0,0,0,0,0,0
1214,The driver overcharged me,-1,1,0,0,0,0,0,0,0,0,0
1217,The driver was late he was waiting in another building,-1,0,1,0,0,0,0,0,0,0,0
1221,idle started before the taxi arrived,-1,1,0,0,0,0,0,0,0,0,0
1225,Misbehaved and did not give me my money back,-1,1,0,1,0,0,0,0,0,0,0
1227,I paid for door delivery and the driver refused to deliver it to door,-1,0,1,0,0,0,0,0,0,0,0
1230,he arrived last and didn't know the address,-1,0,1,0,0,0,0,0,0,0,0
1235,"I got 6 UAH fine for prolonged waiting time, because driver didn’t push the button when I sat in the cabin(30 seconds!)",-1,1,0,0,0,0,0,0,0,0,0
1236,He took 46hrv extra from us beacuse he says he didn't have change and he didn't want to give us our money back,-1,1,0,1,0,0,0,0,0,0,0
1243,Driver took 100 uah for water pour on car seat,-1,1,0,1,0,0,0,0,0,0,0
1249,Did not give correct change,-1,1,0,0,0,0,0,0,0,0,0
1251,He took extra money,-1,1,0,0,0,0,0,0,0,0,0
1253,Poor route selection,-1,0,1,0,0,0,0,0,0,0,0
1254,He did not want to go to continue the trip even after I told him that I needed to change money,-1,1,0,1,0,0,0,0,0,0,0
1255,i was on promo i book taxi it suppose to be 267 the driver refuse to collect i have him 320 can you return the money,-1,1,0,0,0,0,0,0,0,0,0
1256,"I gave him 200 uah he seriously asked me ""dont you have 1000 uah"" he is rude",-1,1,0,1,0,0,0,0,0,0,0
1257,Bad direction,-1,0,1,0,0,0,0,0,0,0,0
1261,did not drop me at exact location,-1,0,1,0,0,0,0,0,0,0,0
1268,"Driver did not call when he came, he was just waiting for the meter to read more",-1,1,1,0,0,0,0,0,0,0,0
1273,"Driver is a very sad and Angry old man , insulting me and didn’t drop me at the place he supposed to",-1,0,1,1,0,0,0,0,0,0,0
1284,Driver charged me 150 UAH instead of 121 UAH because road was restricted due to half marathon which is not my fault,-1,1,0,0,0,0,0,0,0,0,0
1285,Driver taken cash extra,-1,1,0,0,0,0,0,0,0,0,0
1288,He charged me 80 uah instead of 71,-1,1,0,0,0,0,0,0,0,0,0
1298,I was overcharged fit my trip,-1,1,0,0,0,0,0,0,0,0,0
1307,charged extra money,-1,1,0,0,0,0,0,0,0,0,0
1308,driver didn't help with luggage at all,-1,0,0,1,0,0,0,0,0,0,0
1311,driver was very rude and didn't arrive to the correct destination,-1,0,1,1,0,0,0,0,0,0,0
1313,The driver didn’t pick me up,-1,0,1,0,0,0,0,0,0,0,0
1331,pick another order when he drive. Big tarif for my drive,-1,1,1,0,0,0,0,0,0,0,0
1332,"He didn’t finish the ride after leaving my mother. If I would not call her, maybe he was not gonna finish at all",-1,1,1,0,0,0,0,0,0,0,0
1336,Did not drop me at the spot. Rude behavior,-1,0,1,1,0,0,0,0,0,0,0
1338,"Clicked""arrived""while moving in a wrong direction.With almost 360° road turn, we were riding so fast (close to accident)",-1,0,1,0,0,0,0,0,1,0,0
1354,The driver didn’t help with bags at all,-1,0,0,1,0,0,0,0,0,0,0
1359,"Paid for idle when I was already in the taxi ,I don’t understand why",-1,1,0,0,0,0,0,0,0,0,0
1363,not the right address,-1,0,1,0,0,0,0,0,0,0,0
1364,he ask for more money than we were  to pay after the journey already started and said we will still pay if we cancel,-1,1,0,1,0,0,0,0,0,0,0
1373,instead of stopping at my entrance he went somewhere else. He came to my entrance after the free idle started counting,-1,1,1,0,0,0,0,0,0,0,0
1384,wrong destination,-1,0,1,0,0,0,0,0,0,0,0
1386,Driver did not appear,-1,0,1,0,0,0,0,0,0,0,0
1390,It's been a mess! I called him twice.I told him 3 times where I was.DADADA.He went somewhere else.Scandalous.Only issues,-1,0,1,0,0,0,0,0,0,0,0
1393,He added an extra 2 mins on idle so he would get more money,-1,1,0,0,0,0,0,0,0,0,0
1394,Decided not to give me my change,-1,1,0,0,0,0,0,0,0,0,0
1398,"Poor driving experience, arrived 30 minutes later",-1,0,1,0,0,0,0,0,0,0,0
1402,"I raised the trip to 60uah but the driver returned 30uah instead of 40uah, i was not happy and unsatisified with driver",-1,1,0,0,0,0,0,0,0,0,0
1404,He tried to swindle me. And lied that I didn't pay,-1,1,0,1,0,0,0,0,0,0,0
1405,"He started free idle really fast, and the time of free idle time was really faster than normal",-1,1,0,0,0,0,0,0,0,0,0
1418,I choose to help him look for change he did did not have and he press idle for me after reaching the destination,-1,1,0,1,0,0,0,0,0,0,0
1419,he accept ride after 8 min so that i have to pay him 10 extra hrv,-1,1,0,0,0,0,0,0,0,0,0
1421,the driver did not know how to use his own navigator. becouse of that i had to leave the taxi and walk myself up the hil,-1,0,1,0,0,0,0,0,0,0,0
1426,Hey take extra money for everything not good behavior for your company 1 take 30 for laghje more 30 for entrance to aero,-1,1,0,0,0,0,0,0,0,0,0
1433,Didn’t off idle even thou I was already in the car,-1,1,0,0,0,0,0,0,0,0,0
1437,Poor navigation. Skipped multiple turns. Ended up going the wrong way and added 10 minutes to the 12 minute trip,-1,1,1,0,0,0,0,0,0,0,0
1438,"tbis driver refused to drop me to the ordered location as in the map, he start arguemnet and raise his voice on me",-1,0,1,1,0,0,0,0,0,0,0
1440,Not vaccinated,-1,0,0,1,0,0,0,0,0,0,0
1443,He was late,-1,0,1,0,0,0,0,0,0,0,0
1445,"The driver started the idle before he even arrived. It’s such a common thing in our city, they try to ‘earn’ more",-1,1,0,0,0,0,0,0,0,0,0
1447,The taxi driver did not even want to come to where we are instead he decided to put it on idle,-1,1,1,0,0,0,0,0,0,0,0
1450,Driver started idle without notifying about the arrival,-1,1,0,0,0,0,0,0,0,0,0
1452,"he was far from the pick up spot, good thing he drove fast to the destination",-1,0,1,0,0,0,0,0,0,0,0
1454,"Driver is a cheat , started idle ride before arrival and allowed it to go even after trip has started …",-1,1,0,1,0,0,0,0,0,0,0
1455,Driver was rude to me and didn’t pick me up from the right address. Didn’t know the location to where we were going,-1,0,1,1,0,0,0,0,0,0,0
1456,Don’t know russin or English and drive very slow we almost missed our flight,-1,0,1,0,0,0,0,0,0,0,0
1459,"Quite rude, and he was trying to drop me off without completing the trip",-1,0,1,1,0,0,0,0,0,0,0
1460,He took a long time to deliver... he carried my friends food to another place. Thats not fine. He shouldn't do that,-1,0,1,0,0,0,0,0,0,0,0
1463,"When I set in the car , driver asked me to cancel the trip  without any explanation. Very strange",-1,0,0,1,0,0,0,0,0,0,0
1466,he left me in street waiting and did not answer my calls,-1,0,1,0,0,0,0,0,0,0,0
1473,The driver didn’t canceled after the delivery and it stop me from placing another order,-1,0,1,0,0,0,0,0,0,0,0
1475,Didn’t give me the full amount of change !!!!,-1,1,0,0,0,0,0,0,0,0,0
1482,He gave me incomplete change and was shouting at me to leave his car,-1,1,0,1,0,0,0,0,0,0,0
1483,He did not take us to the right address,-1,0,1,0,0,0,0,0,0,0,0
1485,Very slow,-1,0,1,0,0,0,0,0,0,0,0
1488,I paid both online and in cash. How can I get my money back,-1,1,0,0,0,0,0,0,0,0,0
1494,"i wish there was a way to give a zero stars because this taxi guy is a thief, collected 500grn from me for a 265grn trip",-1,1,0,0,0,0,0,0,0,0,0
1495,He parked somewhere else so I can pay him more money for charges,-1,1,1,0,0,0,0,0,0,0,0
1500,Tell drivers not to turn on idle before they arrive,-1,1,0,0,0,0,0,0,0,0,0
1505,Please I will need to get 100 UAH change. The driver did not have change at the moment. Please let me know how I can get,-1,1,0,0,0,0,0,0,0,0,0
1512,Driver didn’t take me to the exact location and even tho I complained he ignored,-1,0,1,1,0,0,0,0,0,0,0
1521,he didn't stop paid idle till the trip was almost over,-1,1,0,0,0,0,0,0,0,0,0
1527,"extremely slow, 15 min slower than ETA",-1,0,1,0,0,0,0,0,0,0,0
1532,Driver is a scam and wanted to take more money from me than idle thief and scam he was aggressive and racists,-1,1,0,1,0,0,0,0,0,0,0
1534,Shouting when he doesn’t have change and can’t speak English,-1,1,0,1,0,0,0,0,0,0,0
1537,"Rude,he didn’t want to stop the idle time",-1,1,0,1,0,0,0,0,0,0,0
1540,Took a longer route,-1,0,1,0,0,0,0,0,0,0,0
1548,"Driver refused to come to destination of pick up and delivery, he refused to turn off waiting after receiving package",-1,1,1,1,0,0,0,0,0,0,0
1552,First the driver came late and secondly he was yet to get to my address and charged me for free idle. That’s no sense,-1,1,1,0,0,0,0,0,0,0,0
1555,Drive left his paid idle reading while moving which made me pay extra money,-1,1,0,0,0,0,0,0,0,0,0
1557,"He didn’t make the discount, he charged the full amount",-1,1,0,0,0,0,0,0,0,0,0
1558,wrong arrival location,-1,0,1,0,0,0,0,0,0,0,0
1559,He was 5 minutes late,-1,0,1,0,0,0,0,0,0,0,0
1560,took extra long route,-1,0,1,0,0,0,0,0,0,0,0
1567,I was on call when I got to my destination and he told me the ride was 150 paid 160 only for me to find out it was 140,-1,1,0,0,0,0,0,0,0,0,0
1574,Driver took 8 grivna more because he don’t have change and I asked to put as credit for us but he say he don’t know how,-1,1,0,0,0,0,0,0,0,0,0
1577,Driver kept taking longer route and was slow,-1,0,1,0,0,0,0,0,0,0,0
1579,we have asked driver 3 times to change or switch off Russian music. he just made it more quiet,-1,0,0,1,0,0,0,0,0,0,0
1581,he didn't arrive at destination,-1,0,1,0,0,0,0,0,0,0,0
1583,He didnt arrive at the address before waiting started counting,-1,1,1,0,0,0,0,0,0,0,0
1599,driver failed to choose the most optimal route,-1,0,1,0,0,0,0,0,0,0,0
1604,"didn't follow the map, chose a very long route",-1,0,1,0,0,0,0,0,0,0,0
1607,used the long route after i mentooned not to,-1,0,1,0,0,0,0,0,0,0,0
1609,"I didn’t get in the car and I was charged for the drive, the driver didn’t pick up the phone",-1,1,1,0,0,0,0,0,0,0,0
1610,driver did not take the optimal route,-1,0,1,0,0,0,0,0,0,0,0
1614,"Driver followed long route, hard to follow trip on the app",-1,0,1,0,0,1,0,0,0,0,0
1617,Put that be arrived when he didn’t,-1,0,1,0,0,0,0,0,0,0,0
1618,He doesn’t know English at all - and can not explain himself in a good manner!,-1,0,0,1,0,0,0,0,0,0,0
1620,"didn't arrive to destination, instead put in near location",-1,0,1,0,0,0,0,0,0,0,0
1624,he try to let me in a wrong direction,-1,0,1,0,0,0,0,0,0,0,0
1627,"used to swear, demonstrated me a gun",-1,0,0,1,0,0,0,0,1,0,0
1632,The driver was late and extremely rude,-1,0,1,1,0,0,0,0,0,0,0
1643,driver called me after the trip. told me he had received a fine from the police and asked me to pay. 340uah,-1,1,0,1,0,0,0,0,0,0,0
1647,"Took a really long route, was driving too fast",-1,0,1,0,0,0,0,0,1,0,0
1652,Driver started idle before arriving while he was still stuck in traffic. He also touched my leg & said to sit straighter,-1,1,0,1,0,0,0,0,0,0,0
1654,a bit of overcaring,-1,0,0,1,0,0,0,0,0,0,0
1659,he did not come my apartment enterance,-1,0,1,0,0,0,0,0,0,0,0
1675,the driver was a doind a delivery part time. so we had to stop to talk to other customers who ordered a delivery,-1,0,1,0,0,0,0,0,0,0,0
1677,Car is old and in bad condition. This car should be used as a taxi,-1,0,0,0,0,0,0,1,0,0,0
1680,"Sour, bitter man who stopped the car 80 m away from destination for no reason whatsoever. Pls don’t send driver",-1,0,1,1,0,0,0,0,0,0,0
